IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.180.19.21,80,0,false,FRA,Europe,Frankfurt,278,6.85
132.145.28.149,2086,2086,false,LHR,Europe,London,161,6.85
150.230.125.113,80,80,false,LHR,Europe,London,175,6.85
89.168.101.78,80,80,false,FRA,Europe,Frankfurt,380,6.85
152.67.146.119,2052,2052,false,LHR,Europe,London,175,6.85
132.145.29.7,8080,0,false,LHR,Europe,London,161,6.85
130.61.106.248,8080,8080,false,FRA,Europe,Frankfurt,165,6.85
129.151.80.144,8080,8080,false,LHR,Europe,London,171,6.85
140.238.77.87,8443,0,true,LHR,Europe,London,176,6.85
193.122.112.159,2095,2095,false,NRT,Asia Pacific,Tokyo,114,6.85
141.147.35.183,2083,0,true,FRA,Europe,Frankfurt,151,6.85
141.147.75.9,2086,2086,false,LHR,Europe,London,173,6.85
143.47.249.169,2082,2082,false,LHR,Europe,London,175,6.85
140.238.86.246,2087,0,true,LHR,Europe,London,163,6.85
143.47.249.245,8080,8080,false,LHR,Europe,London,158,6.85
152.67.134.227,2095,2095,false,LHR,Europe,London,161,6.85
141.147.94.64,2052,0,false,LHR,Europe,London,182,6.85
144.24.66.2,8880,8880,false,NRT,Asia Pacific,Tokyo,115,6.85
140.238.87.156,2095,2095,false,LHR,Europe,London,180,6.85
152.67.131.75,2086,2086,false,LHR,Europe,London,219,6.85
140.238.79.255,80,80,false,LHR,Europe,London,160,6.85
130.162.177.73,8880,8880,false,LHR,Europe,London,160,6.84
143.47.246.113,8443,0,true,LHR,Europe,London,164,6.84
129.151.86.81,8443,0,true,LHR,Europe,London,171,6.84
140.238.93.161,2086,2086,false,LHR,Europe,London,189,6.84
129.151.64.132,8880,8880,false,LHR,Europe,London,171,6.84
144.24.77.26,443,80,true,ICN,Asia Pacific,Seoul,110,6.84
141.147.116.191,2095,0,false,LHR,Europe,London,165,6.84
129.151.65.194,2096,0,true,LHR,Europe,London,181,6.84
64.110.97.146,80,0,false,KIX,Asia Pacific,Osaka,79,6.84
140.238.77.79,2083,0,true,LHR,Europe,London,197,6.84
140.238.72.100,2082,2082,false,LHR,Europe,London,190,6.84
130.162.174.224,2086,2086,false,LHR,Europe,London,172,6.84
130.61.103.121,8443,0,true,FRA,Europe,Frankfurt,183,6.84
152.67.196.176,2052,0,false,NRT,Asia Pacific,Tokyo,114,6.84
132.145.24.22,8880,8880,false,LHR,Europe,London,161,6.84
134.65.60.180,2087,0,true,LHR,Europe,London,172,6.84
64.110.104.123,2082,0,false,KIX,Asia Pacific,Osaka,87,6.84
141.147.108.8,80,80,false,LHR,Europe,London,172,6.84
140.238.73.197,80,80,false,LHR,Europe,London,178,6.84
132.145.18.182,8080,8080,false,LHR,Europe,London,178,6.84
152.67.151.78,2083,0,true,LHR,Europe,London,181,6.84
129.151.88.100,2096,0,true,LHR,Europe,London,172,6.84
140.238.98.239,8080,8080,false,LHR,Europe,London,174,6.84
130.162.180.38,2082,2082,false,LHR,Europe,London,174,6.84
64.110.107.161,2086,0,false,KIX,Asia Pacific,Osaka,74,6.84
140.238.98.219,8880,8880,false,LHR,Europe,London,161,6.84
130.162.167.168,2095,2095,false,LHR,Europe,London,160,6.84
141.147.154.160,8880,0,false,KIX,Asia Pacific,Osaka,87,6.84
152.67.150.187,2096,0,true,LHR,Europe,London,218,6.84
193.122.54.71,2083,0,true,FRA,Europe,Frankfurt,158,6.84
140.238.223.119,2052,0,false,MXP,Europe,Milan,161,6.84
140.238.78.117,8080,8080,false,LHR,Europe,London,178,6.84
129.151.89.139,2082,2082,false,LHR,Europe,London,171,6.84
140.238.75.156,8880,8880,false,LHR,Europe,London,158,6.84
64.110.98.121,2096,0,true,NRT,Asia Pacific,Tokyo,116,6.84
140.238.92.106,2095,2095,false,LHR,Europe,London,161,6.84
141.147.81.219,2095,0,false,LHR,Europe,London,161,6.84
140.238.98.239,80,80,false,LHR,Europe,London,174,6.84
152.67.213.157,2053,0,true,NRT,Asia Pacific,Tokyo,119,6.84
143.47.239.49,2095,2095,false,LHR,Europe,London,174,6.84
132.145.21.48,2082,2082,false,LHR,Europe,London,213,6.84
168.138.43.78,2083,0,true,KIX,Asia Pacific,Osaka,84,6.84
143.47.231.189,2086,2086,false,LHR,Europe,London,181,6.84
140.238.73.230,2053,0,true,LHR,Europe,London,198,6.84
152.70.247.24,2083,0,true,NRT,Asia Pacific,Tokyo,123,6.84
152.67.205.127,2087,2087,true,ICN,Asia Pacific,Seoul,85,6.83
144.24.92.84,8880,8880,false,ICN,Asia Pacific,Seoul,83,6.83
132.226.133.103,2053,0,true,LHR,Europe,London,173,6.83
141.147.92.234,8080,8080,false,LHR,Europe,London,233,6.83
140.238.89.254,2096,0,true,LHR,Europe,London,171,6.83
143.47.246.113,80,80,false,LHR,Europe,London,217,6.83
140.238.75.167,2082,2082,false,LHR,Europe,London,190,6.83
132.145.16.224,8080,8080,false,LHR,Europe,London,163,6.83
141.147.88.109,80,0,false,LHR,Europe,London,160,6.83
140.238.97.203,2053,0,true,LHR,Europe,London,160,6.83
140.238.64.75,2083,0,true,LHR,Europe,London,160,6.83
150.230.116.81,2053,0,true,LHR,Europe,London,190,6.83
193.122.54.71,8080,0,false,FRA,Europe,Frankfurt,155,6.83
141.147.97.12,2096,0,true,LHR,Europe,London,177,6.83
152.67.198.23,2096,0,true,NRT,Asia Pacific,Tokyo,120,6.83
130.162.167.126,2082,2082,false,LHR,Europe,London,181,6.83
141.147.50.83,2053,0,true,FRA,Europe,Frankfurt,171,6.83
138.2.173.160,8443,0,true,FRA,Europe,Frankfurt,178,6.83
134.65.60.246,2087,0,true,LHR,Europe,London,172,6.83
152.70.82.169,2086,0,false,KIX,Asia Pacific,Osaka,74,6.83
129.154.192.233,8080,8080,false,NRT,Asia Pacific,Tokyo,115,6.83
132.145.23.112,2052,2052,false,LHR,Europe,London,189,6.83
130.61.87.107,443,0,true,FRA,Europe,Frankfurt,352,6.83
132.226.131.38,2087,0,true,LHR,Europe,London,190,6.83
134.65.56.121,2087,0,true,LHR,Europe,London,171,6.83
140.238.79.179,8080,8080,false,LHR,Europe,London,175,6.83
132.145.23.194,2095,2095,false,LHR,Europe,London,160,6.83
143.47.238.226,8880,8880,false,LHR,Europe,London,175,6.83
130.162.169.63,8880,8880,false,LHR,Europe,London,176,6.83
143.47.227.224,8880,8880,false,LHR,Europe,London,173,6.83
132.145.17.240,8080,8080,false,LHR,Europe,London,185,6.83
129.154.198.61,2053,2053,true,NRT,Asia Pacific,Tokyo,102,6.83
193.122.99.246,443,80,true,NRT,Asia Pacific,Tokyo,69,6.83
130.162.187.103,80,80,false,LHR,Europe,London,175,6.83
158.180.87.192,2087,0,true,NRT,Asia Pacific,Tokyo,189,6.83
168.138.40.240,2087,0,true,KIX,Asia Pacific,Osaka,133,6.83
64.110.106.236,2052,0,false,KIX,Asia Pacific,Osaka,82,6.83
140.238.74.234,2083,0,true,LHR,Europe,London,178,6.83
140.238.92.247,2083,0,true,LHR,Europe,London,161,6.83
140.238.97.0,2086,2086,false,LHR,Europe,London,186,6.82
140.238.98.190,2096,0,true,LHR,Europe,London,178,6.82
150.230.150.152,2083,0,true,FRA,Europe,Frankfurt,188,6.82
152.67.133.91,2086,2086,false,LHR,Europe,London,158,6.82
168.138.46.111,80,0,false,KIX,Asia Pacific,Osaka,89,6.82
158.180.84.50,2053,0,true,NRT,Asia Pacific,Tokyo,111,6.82
132.145.29.219,2083,0,true,LHR,Europe,London,160,6.82
144.24.66.96,2052,2052,false,NRT,Asia Pacific,Tokyo,120,6.82
132.145.21.29,2086,0,false,LHR,Europe,London,161,6.82
143.47.247.203,2052,2052,false,LHR,Europe,London,242,6.82
129.151.69.226,2083,0,true,LHR,Europe,London,269,6.82
158.180.79.48,2086,2086,false,NRT,Asia Pacific,Tokyo,117,6.82
152.67.215.210,443,80,true,ICN,Asia Pacific,Seoul,76,6.82
132.226.134.231,8443,0,true,LHR,Europe,London,224,6.82
130.61.115.163,2083,0,true,FRA,Europe,Frankfurt,224,6.82
130.162.163.17,2052,2052,false,LHR,Europe,London,173,6.82
140.238.97.56,8080,8080,false,LHR,Europe,London,165,6.82
64.110.98.183,2096,0,true,KIX,Asia Pacific,Osaka,187,6.82
193.122.100.11,2086,2086,false,NRT,Asia Pacific,Tokyo,105,6.82
144.24.94.9,2095,2095,false,NRT,Asia Pacific,Tokyo,123,6.82
129.154.220.100,2082,2082,false,NRT,Asia Pacific,Tokyo,100,6.82
150.230.120.200,2087,0,true,LHR,Europe,London,201,6.82
129.154.196.8,80,80,false,NRT,Asia Pacific,Tokyo,97,6.82
141.147.35.183,443,0,true,FRA,Europe,Frankfurt,391,6.82
141.147.91.172,2095,0,false,LHR,Europe,London,183,6.82
143.47.241.216,2095,2095,false,LHR,Europe,London,173,6.82
143.47.251.122,2096,0,true,LHR,Europe,London,159,6.82
140.238.83.81,2083,0,true,LHR,Europe,London,187,6.82
140.238.86.246,80,80,false,LHR,Europe,London,185,6.82
150.230.127.81,8443,0,true,LHR,Europe,London,222,6.82
140.238.79.230,2052,2052,false,LHR,Europe,London,160,6.82
158.180.61.202,80,80,false,FRA,Europe,Frankfurt,337,6.82
140.238.77.64,2086,2086,false,LHR,Europe,London,176,6.82
152.67.197.220,443,80,true,NRT,Asia Pacific,Tokyo,128,6.82
129.151.69.222,2083,0,true,LHR,Europe,London,322,6.82
130.61.103.121,2082,0,false,FRA,Europe,Frankfurt,182,6.82
141.147.45.121,443,0,true,FRA,Europe,Frankfurt,346,6.81
168.138.75.43,8443,0,true,YUL,North America,Montréal,242,6.81
140.238.76.6,2053,0,true,LHR,Europe,London,167,6.81
143.47.229.24,2095,2095,false,LHR,Europe,London,203,6.81
140.238.79.7,8443,0,true,LHR,Europe,London,177,6.81
134.65.60.180,2053,0,true,LHR,Europe,London,171,6.81
143.47.244.79,2082,2082,false,LHR,Europe,London,190,6.81
130.61.221.213,2053,0,true,FRA,Europe,Frankfurt,382,6.81
134.65.60.180,2096,0,true,LHR,Europe,London,172,6.81
64.110.100.17,2096,0,true,KIX,Asia Pacific,Osaka,90,6.81
130.61.147.125,2096,0,true,FRA,Europe,Frankfurt,357,6.81
130.162.188.15,8080,8080,false,LHR,Europe,London,160,6.81
140.238.72.25,2052,2052,false,LHR,Europe,London,173,6.81
130.162.172.129,8880,8880,false,LHR,Europe,London,182,6.81
140.238.91.50,2083,0,true,LHR,Europe,London,160,6.81
140.238.75.56,2095,2095,false,LHR,Europe,London,177,6.81
129.151.70.138,8443,0,true,LHR,Europe,London,172,6.81
140.238.90.128,2053,0,true,LHR,Europe,London,182,6.81
140.238.76.234,8880,8880,false,LHR,Europe,London,158,6.81
140.238.77.76,8443,0,true,LHR,Europe,London,189,6.81
140.238.76.215,2086,2086,false,LHR,Europe,London,190,6.81
143.47.251.77,2052,2052,false,LHR,Europe,London,183,6.81
193.122.59.206,8443,0,true,FRA,Europe,Frankfurt,229,6.81
140.238.75.0,2096,0,true,LHR,Europe,London,179,6.81
140.238.75.250,2095,0,false,LHR,Europe,London,190,6.81
141.147.70.228,2082,2082,false,LHR,Europe,London,158,6.81
150.230.126.165,8880,0,false,LHR,Europe,London,159,6.81
140.238.84.123,2082,2082,false,LHR,Europe,London,231,6.81
130.61.100.214,8880,0,false,FRA,Europe,Frankfurt,155,6.81
130.162.183.64,8080,8080,false,LHR,Europe,London,174,6.81
141.147.82.120,2053,0,true,LHR,Europe,London,215,6.81
140.238.97.198,2082,2082,false,LHR,Europe,London,159,6.80
158.180.88.31,2082,2082,false,NRT,Asia Pacific,Tokyo,118,6.80
140.238.72.140,2086,2086,false,LHR,Europe,London,166,6.80
141.147.99.117,2086,0,false,LHR,Europe,London,182,6.80
140.238.76.73,443,0,true,LHR,Europe,London,161,6.80
143.47.233.241,2053,0,true,LHR,Europe,London,185,6.80
132.145.77.22,80,0,false,LHR,Europe,London,173,6.80
140.238.70.206,8080,8080,false,LHR,Europe,London,182,6.80
144.24.187.98,8443,0,true,FRA,Europe,Frankfurt,189,6.80
140.238.101.84,2096,0,true,LHR,Europe,London,159,6.80
140.238.97.149,2087,0,true,LHR,Europe,London,170,6.80
143.47.246.148,8880,8880,false,LHR,Europe,London,160,6.80
130.61.144.19,443,80,true,FRA,Europe,Frankfurt,218,6.80
150.230.127.12,2096,0,true,LHR,Europe,London,161,6.80
143.47.248.54,8880,8880,false,LHR,Europe,London,174,6.80
158.180.84.50,8080,8080,false,NRT,Asia Pacific,Tokyo,108,6.80
141.147.70.228,2052,0,false,LHR,Europe,London,159,6.80
150.230.113.93,8080,8080,false,LHR,Europe,London,158,6.80
152.67.149.233,2082,2082,false,LHR,Europe,London,183,6.80
132.145.23.194,2096,0,true,LHR,Europe,London,178,6.80
138.2.161.27,8443,0,true,FRA,Europe,Frankfurt,157,6.80
143.47.237.184,2083,0,true,LHR,Europe,London,202,6.80
132.145.38.122,443,80,true,LHR,Europe,London,188,6.80
143.47.189.113,2053,0,true,AMS,Europe,Amsterdam,176,6.80
143.47.227.245,2086,2086,false,LHR,Europe,London,159,6.80
141.147.159.9,2095,0,false,KIX,Asia Pacific,Osaka,81,6.80
132.145.73.162,2082,0,false,LHR,Europe,London,174,6.80
134.65.57.79,2087,0,true,LHR,Europe,London,171,6.80
64.110.109.23,8880,0,false,KIX,Asia Pacific,Osaka,83,6.80
158.180.41.27,2052,2052,false,FRA,Europe,Frankfurt,376,6.80
130.61.100.153,8880,0,false,FRA,Europe,Frankfurt,153,6.80
134.65.60.180,8443,0,true,LHR,Europe,London,172,6.80
144.24.73.197,2052,2052,false,NRT,Asia Pacific,Tokyo,118,6.80
140.238.71.206,2095,2095,false,LHR,Europe,London,161,6.80
134.65.62.80,8443,0,true,LHR,Europe,London,172,6.80
140.238.74.156,2052,2052,false,LHR,Europe,London,205,6.80
140.238.89.164,2052,2052,false,LHR,Europe,London,161,6.80
132.145.61.47,8080,8080,false,LHR,Europe,London,191,6.80
143.47.246.113,2095,2095,false,LHR,Europe,London,183,6.80
152.70.255.214,8443,0,true,NRT,Asia Pacific,Tokyo,118,6.80
143.47.231.189,2095,2095,false,LHR,Europe,London,171,6.80
140.238.77.87,2086,2086,false,LHR,Europe,London,221,6.80
129.154.192.165,8880,8880,false,ICN,Asia Pacific,Seoul,75,6.80
129.154.51.75,2096,0,true,NRT,Asia Pacific,Tokyo,112,6.80
132.145.17.149,2095,2095,false,LHR,Europe,London,192,6.79
143.47.236.111,8880,8880,false,LHR,Europe,London,187,6.79
140.238.66.231,8443,0,true,LHR,Europe,London,183,6.79
143.47.233.241,2095,2095,false,LHR,Europe,London,159,6.79
152.67.198.142,8880,0,false,NRT,Asia Pacific,Tokyo,123,6.79
130.61.138.205,443,0,true,FRA,Europe,Frankfurt,357,6.79
150.230.114.247,2052,2052,false,LHR,Europe,London,181,6.79
158.180.95.196,8080,8080,false,NRT,Asia Pacific,Tokyo,120,6.79
130.162.221.35,8080,0,false,FRA,Europe,Frankfurt,279,6.79
132.145.26.247,8080,0,false,LHR,Europe,London,177,6.79
140.238.74.137,2096,0,true,LHR,Europe,London,170,6.79
140.238.86.246,2053,0,true,LHR,Europe,London,194,6.79
130.61.117.67,8443,0,true,FRA,Europe,Frankfurt,309,6.79
140.238.76.73,80,80,false,LHR,Europe,London,176,6.79
140.238.90.24,80,80,false,LHR,Europe,London,161,6.79
140.238.175.139,2086,0,false,MXP,Europe,Milan,174,6.79
143.47.249.141,2095,2095,false,LHR,Europe,London,207,6.79
129.151.69.222,8080,8080,false,LHR,Europe,London,171,6.79
140.238.223.119,8880,0,false,MXP,Europe,Milan,151,6.79
141.147.65.22,8080,0,false,LHR,Europe,London,191,6.79
132.145.21.165,2082,2082,false,LHR,Europe,London,196,6.79
152.67.197.198,8443,0,true,NRT,Asia Pacific,Tokyo,139,6.79
140.238.90.124,2087,0,true,LHR,Europe,London,205,6.79
143.47.237.184,8880,8880,false,LHR,Europe,London,177,6.79
150.230.123.68,2052,2052,false,LHR,Europe,London,173,6.79
129.151.84.155,2096,0,true,LHR,Europe,London,184,6.78
141.147.118.222,2052,0,false,LHR,Europe,London,183,6.78
131.186.17.51,2096,0,true,NRT,Asia Pacific,Tokyo,102,6.78
141.147.96.102,2086,2086,false,LHR,Europe,London,190,6.78
130.61.102.54,2082,0,false,FRA,Europe,Frankfurt,151,6.78
130.162.164.177,8880,8880,false,LHR,Europe,London,185,6.78
140.238.96.153,8080,8080,false,LHR,Europe,London,161,6.78
140.238.77.27,2086,2086,false,LHR,Europe,London,177,6.78
152.67.207.138,2087,0,true,NRT,Asia Pacific,Tokyo,125,6.78
150.230.126.112,8880,0,false,LHR,Europe,London,161,6.78
64.110.102.46,2053,0,true,KIX,Asia Pacific,Osaka,144,6.78
132.145.22.205,8080,8080,false,LHR,Europe,London,161,6.78
140.238.98.219,80,0,false,LHR,Europe,London,174,6.78
132.145.22.204,80,80,false,LHR,Europe,London,174,6.78
158.180.85.52,80,80,false,NRT,Asia Pacific,Tokyo,121,6.78
141.147.12.232,443,80,true,FRA,Europe,Frankfurt,355,6.78
144.24.74.115,8880,8880,false,NRT,Asia Pacific,Tokyo,115,6.78
152.67.142.140,2086,2086,false,LHR,Europe,London,161,6.78
140.238.171.253,2087,0,true,MXP,Europe,Milan,197,6.78
141.147.29.145,443,80,true,FRA,Europe,Frankfurt,160,6.78
132.145.22.205,8880,0,false,LHR,Europe,London,182,6.78
140.238.211.135,8880,0,false,MXP,Europe,Milan,161,6.78
140.238.89.146,80,80,false,LHR,Europe,London,169,6.78
129.151.86.156,443,80,true,LHR,Europe,London,166,6.78
140.238.69.38,80,80,false,LHR,Europe,London,164,6.78
132.145.24.22,2096,0,true,LHR,Europe,London,176,6.78
152.67.141.129,2095,2095,false,LHR,Europe,London,183,6.78
64.110.110.73,2087,0,true,KIX,Asia Pacific,Osaka,79,6.78
129.151.88.100,2052,2052,false,LHR,Europe,London,172,6.78
134.65.60.246,2053,0,true,LHR,Europe,London,172,6.78
132.145.60.66,443,80,true,LHR,Europe,London,157,6.78
158.180.72.200,2053,2053,true,NRT,Asia Pacific,Tokyo,250,6.78
144.24.88.27,8880,8880,false,NRT,Asia Pacific,Tokyo,119,6.78
143.47.242.46,8080,8080,false,LHR,Europe,London,184,6.78
141.147.145.158,2086,0,false,KIX,Asia Pacific,Osaka,91,6.78
132.145.26.98,2082,2082,false,LHR,Europe,London,198,6.78
140.238.92.22,2087,0,true,LHR,Europe,London,202,6.78
143.47.230.13,2086,2086,false,LHR,Europe,London,161,6.78
140.238.85.130,80,80,false,LHR,Europe,London,160,6.78
168.138.43.78,2096,0,true,KIX,Asia Pacific,Osaka,101,6.78
168.138.41.5,2053,0,true,KIX,Asia Pacific,Osaka,103,6.78
130.162.186.50,8080,8080,false,LHR,Europe,London,159,6.78
132.145.27.109,2086,2086,false,LHR,Europe,London,159,6.78
140.238.97.167,2095,0,false,LHR,Europe,London,178,6.77
140.238.78.186,2082,2082,false,LHR,Europe,London,199,6.77
143.47.240.238,8880,8880,false,LHR,Europe,London,196,6.77
129.154.196.8,8880,8880,false,NRT,Asia Pacific,Tokyo,106,6.77
129.151.88.75,80,80,false,LHR,Europe,London,171,6.77
140.238.214.137,8443,0,true,MXP,Europe,Milan,161,6.77
140.238.99.26,2082,2082,false,LHR,Europe,London,191,6.77
140.238.174.63,80,0,false,MXP,Europe,Milan,151,6.77
132.145.25.79,8080,8080,false,LHR,Europe,London,177,6.77
141.147.109.71,2095,0,false,LHR,Europe,London,175,6.77
140.238.73.54,8443,0,true,LHR,Europe,London,173,6.77
64.110.98.133,2087,0,true,NRT,Asia Pacific,Tokyo,144,6.77
130.162.140.74,8443,0,true,NRT,Asia Pacific,Tokyo,117,6.77
132.145.63.112,80,0,false,LHR,Europe,London,183,6.77
141.144.251.63,2095,0,false,FRA,Europe,Frankfurt,155,6.77
152.67.212.200,2086,2086,false,NRT,Asia Pacific,Tokyo,118,6.77
141.147.45.246,2087,0,true,FRA,Europe,Frankfurt,353,6.77
141.147.107.200,2082,0,false,LHR,Europe,London,161,6.77
130.162.163.139,2082,2082,false,LHR,Europe,London,160,6.77
130.162.190.156,8880,8880,false,LHR,Europe,London,160,6.77
140.238.220.128,2087,0,true,MXP,Europe,Milan,176,6.77
143.47.240.47,80,80,false,LHR,Europe,London,174,6.77
141.147.91.172,2082,2082,false,LHR,Europe,London,177,6.77
141.147.58.241,2053,0,true,FRA,Europe,Frankfurt,160,6.77
130.162.188.15,2082,2082,false,LHR,Europe,London,159,6.77
152.67.133.91,2095,2095,false,LHR,Europe,London,252,6.77
168.138.47.133,2052,0,false,KIX,Asia Pacific,Osaka,75,6.77
129.154.213.192,8880,8880,false,NRT,Asia Pacific,Tokyo,108,6.77
129.151.72.10,2083,0,true,LHR,Europe,London,172,6.77
130.61.224.63,443,80,true,FRA,Europe,Frankfurt,150,6.77
144.24.81.77,2095,2095,false,NRT,Asia Pacific,Tokyo,118,6.77
140.238.84.64,2053,0,true,LHR,Europe,London,161,6.77
158.180.89.12,2095,2095,false,NRT,Asia Pacific,Tokyo,115,6.76
130.162.171.220,8880,8880,false,LHR,Europe,London,182,6.76
193.122.59.206,443,0,true,FRA,Europe,Frankfurt,152,6.76
140.238.83.81,8443,0,true,LHR,Europe,London,215,6.76
141.147.92.234,80,0,false,LHR,Europe,London,161,6.76
143.47.246.113,2052,2052,false,LHR,Europe,London,177,6.76
132.145.28.64,2082,2082,false,LHR,Europe,London,232,6.76
130.61.91.33,2053,0,true,FRA,Europe,Frankfurt,156,6.76
150.230.149.10,8443,0,true,FRA,Europe,Frankfurt,196,6.76
132.145.20.120,8080,0,false,LHR,Europe,London,160,6.76
143.47.243.155,80,80,false,LHR,Europe,London,176,6.76
143.47.249.141,2052,2052,false,LHR,Europe,London,189,6.76
129.151.89.139,8080,8080,false,LHR,Europe,London,172,6.76
141.147.68.23,2087,0,true,LHR,Europe,London,253,6.76
152.67.146.119,80,80,false,LHR,Europe,London,177,6.76
132.145.28.64,2053,0,true,LHR,Europe,London,174,6.76
130.162.183.238,2052,2052,false,LHR,Europe,London,177,6.76
140.238.64.160,2096,0,true,LHR,Europe,London,160,6.76
140.238.64.107,2082,2082,false,LHR,Europe,London,191,6.76
140.238.67.28,2087,0,true,LHR,Europe,London,177,6.76
140.238.89.146,2087,0,true,LHR,Europe,London,165,6.76
138.2.51.117,8443,0,true,KIX,Asia Pacific,Osaka,116,6.76
140.238.75.191,8880,0,false,LHR,Europe,London,159,6.76
132.145.28.64,2095,2095,false,LHR,Europe,London,183,6.76
140.83.61.237,2083,0,true,KIX,Asia Pacific,Osaka,92,6.76
64.110.102.46,8443,0,true,KIX,Asia Pacific,Osaka,115,6.76
140.238.91.94,2083,0,true,LHR,Europe,London,179,6.76
129.151.69.226,8880,8880,false,LHR,Europe,London,171,6.76
140.238.96.75,2052,2052,false,LHR,Europe,London,177,6.76
150.230.113.136,8880,8880,false,LHR,Europe,London,170,6.76
132.145.28.215,8880,8880,false,LHR,Europe,London,163,6.76
140.238.76.39,8880,8880,false,LHR,Europe,London,160,6.76
143.47.245.123,2083,0,true,LHR,Europe,London,190,6.76
152.67.196.176,2082,2082,false,NRT,Asia Pacific,Tokyo,113,6.76
144.24.84.102,8080,8080,false,NRT,Asia Pacific,Tokyo,115,6.76
168.138.34.144,2083,0,true,KIX,Asia Pacific,Osaka,80,6.76
152.67.141.3,8880,8880,false,LHR,Europe,London,207,6.76
130.61.224.63,2096,0,true,FRA,Europe,Frankfurt,157,6.76
152.67.141.129,8080,8080,false,LHR,Europe,London,177,6.76
150.230.126.149,80,0,false,LHR,Europe,London,182,6.76
158.180.47.52,2083,0,true,FRA,Europe,Frankfurt,324,6.75
152.67.208.229,80,80,false,ICN,Asia Pacific,Seoul,83,6.75
132.145.31.226,2082,2082,false,LHR,Europe,London,176,6.75
140.238.75.56,8080,8080,false,LHR,Europe,London,184,6.75
141.147.66.210,2096,0,true,LHR,Europe,London,168,6.75
132.226.131.38,8443,0,true,LHR,Europe,London,191,6.75
150.230.123.161,8880,8880,false,LHR,Europe,London,181,6.75
140.238.91.33,80,80,false,LHR,Europe,London,190,6.75
143.47.248.253,2086,2086,false,LHR,Europe,London,236,6.75
143.47.224.207,2052,2052,false,LHR,Europe,London,173,6.75
143.47.253.150,8080,8080,false,LHR,Europe,London,181,6.75
140.238.72.100,8080,8080,false,LHR,Europe,London,179,6.75
129.151.69.185,2052,2052,false,LHR,Europe,London,171,6.75
152.67.216.32,2083,0,true,NRT,Asia Pacific,Tokyo,181,6.75
150.230.125.113,2082,0,false,LHR,Europe,London,159,6.75
140.238.97.149,2096,0,true,LHR,Europe,London,200,6.75
168.138.41.5,2086,0,false,KIX,Asia Pacific,Osaka,93,6.75
141.147.65.67,80,80,false,LHR,Europe,London,166,6.75
150.230.113.93,2095,0,false,LHR,Europe,London,177,6.75
